blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block4 230 1 3 50 25 1 1 0 1 1 1 334
block4 231 7 7 50 13 1 1 0 1 7 1 297
block4 239 7 9 400 17 1 1 0 1 7 1 375
block4 236 1 3 400 20 1 1 0 1 1 1 299
block4 237 7 7 400 17 1 1 0 1 7 1 271
block4 232 1 7 50 14 1 1 0 1 1 1 375
block4 238 1 7 400 24 1 1 0 1 1 1 528
block4 234 1 9 50 11 1 1 0 1 1 1 394
block4 233 7 9 50 12 1 1 0 1 7 1 287
block4 240 1 9 400 24 1 1 0 1 1 1 226
block4 229 7 3 50 11 1 1 0 1 7 1 364
block4 235 7 3 400 20 1 1 0 1 7 1 318
block4 250 1 7 400 27 1 1 0 1 1 1 257
block4 252 1 9 400 11 1 1 0 1 1 1 351
block4 244 1 7 50 14 1 1 0 1 7 2 263
block4 246 1 9 50 17 1 1 0 1 7 2 441
block4 249 7 7 400 13 1 1 0 1 7 1 763
block4 242 1 3 50 24 1 1 0 1 1 1 352
block4 245 7 9 50 21 1 1 0 1 7 1 362
block4 243 7 7 50 15 1 1 0 1 7 1 411
block4 247 7 3 400 21 1 1 0 1 7 1 343
block4 248 1 3 400 27 1 1 0 1 1 1 309
block4 241 7 3 50 14 1 1 0 1 7 1 518
block4 251 7 9 400 9 1 1 0 1 7 1 430
block5 257 7 9 50 9 1 1 0 1 7 1 463
block5 261 7 7 400 27 1 1 0 1 7 1 383
block5 260 1 3 400 12 1 1 0 1 1 1 305
block5 253 7 3 50 21 1 1 0 1 7 1 315
block5 259 7 3 400 27 1 1 0 1 7 1 258
block5 258 1 9 50 25 1 1 0 1 1 1 369
block5 254 1 3 50 20 1 1 0 1 1 1 380
block5 262 1 7 400 24 1 1 0 1 1 1 332
block5 263 7 9 400 14 1 1 0 1 7 1 262
block5 255 7 7 50 21 1 1 0 1 1 2 338
block5 264 1 9 400 8 1 1 0 1 1 1 564
block5 256 1 7 50 13 1 1 0 1 1 1 536
block5 270 1 9 50 13 1 1 0 1 1 1 552
block5 267 7 7 50 11 1 1 0 1 7 1 476
