blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block4 470 1 3 50 17 1 1 0 1 1 1 479
block4 478 1 7 400 24 1 1 0 1 7 2 1608
block4 489 7 7 400 13 1 1 0 1 7 1 913
block4 484 1 7 50 8 1 1 0 1 1 1 795
block4 487 7 3 400 8 1 1 0 1 7 1 427
block4 485 7 9 50 25 1 1 0 1 7 1 521
block4 492 1 9 400 9 1 1 0 1 1 1 743
block4 482 1 3 50 21 1 1 0 1 1 1 1727
block4 491 7 9 400 12 1 1 0 1 7 1 751
block4 488 1 3 400 20 1 1 0 1 1 1 1358
block4 483 7 7 50 8 1 1 0 1 7 1 855
block4 481 7 3 50 13 1 1 0 1 7 1 473
block4 490 1 7 400 13 1 1 0 1 1 1 751
block4 486 1 9 50 27 1 1 0 1 1 1 499
block5 499 7 3 400 15 1 1 0 1 7 1 519
block5 494 1 3 50 15 1 1 0 1 1 1 541
block5 496 1 7 50 15 1 1 0 1 1 1 435
block5 503 7 9 400 27 1 1 0 1 7 1 482
block5 497 7 9 50 11 1 1 0 1 7 1 456
block5 495 7 7 50 20 1 1 0 1 7 1 429
block5 504 1 9 400 14 1 1 0 1 1 1 601
block5 493 7 3 50 13 1 1 0 1 7 1 509
block5 498 1 9 50 14 1 1 0 1 1 1 871
block5 502 1 7 400 8 1 1 0 1 1 1 620
block5 500 1 3 400 11 1 1 0 1 1 1 575
block5 501 7 7 400 25 1 1 0 1 7 1 848
block5 509 7 9 50 17 1 1 0 1 7 1 836
block5 506 1 3 50 11 1 1 0 1 1 1 429
block5 508 1 7 50 21 1 1 0 1 1 1 747
