blockName counter targetLR setSize isi cueUcOrLc congr competing preivewOrNot keyPressed keyStatus rt NA
block6 368 1 3 400 24 1 1 0 1 1 1 483
block6 369 7 7 400 15 1 1 0 1 7 1 1162
block7 378 1 9 50 24 1 1 0 1 1 1 578
block7 373 7 3 50 15 1 1 0 1 7 1 438
block7 379 7 3 400 14 1 1 0 1 7 1 414
block7 384 1 9 400 25 1 1 0 1 1 1 1674
block7 383 7 9 400 15 1 1 0 1 7 1 723
block7 376 1 7 50 9 1 1 0 1 1 1 372
block7 375 7 7 50 8 1 1 0 1 7 1 423
block7 381 7 7 400 17 1 1 0 1 7 1 491
block7 374 1 3 50 12 1 1 0 1 1 1 416
block7 380 1 3 400 27 1 1 0 1 1 1 428
block7 382 1 7 400 14 1 1 0 1 1 1 586
block7 377 7 9 50 12 1 1 0 1 7 1 1103
block7 388 1 7 50 15 1 1 0 1 1 1 651
block7 392 1 3 400 20 1 1 0 1 1 1 454
block7 387 7 7 50 24 1 1 0 1 7 1 954
block7 389 7 9 50 15 1 1 0 1 7 1 1952
block7 390 1 9 50 9 1 1 0 1 1 1 596
block7 394 1 7 400 11 1 1 0 1 1 1 485
block7 393 7 7 400 8 1 1 0 1 7 1 911
block7 385 7 3 50 27 1 1 0 1 7 1 456
block7 395 7 9 400 14 1 1 0 1 7 1 1238
block7 386 1 3 50 8 1 1 0 1 1 1 450
block7 391 7 3 400 8 1 1 0 1 7 1 484
block7 396 1 9 400 25 1 1 0 1 1 1 1200
block7 404 1 3 400 21 1 1 0 1 1 1 655
block7 408 1 9 400 14 1 1 0 1 1 1 697
block7 407 7 9 400 21 1 1 0 1 1 2 797
block7 403 7 3 400 11 1 1 0 1 7 1 609
block7 397 7 3 50 24 1 1 0 1 7 1 448
block7 401 7 9 50 15 1 1 0 1 7 1 1037
block7 399 7 7 50 14 1 1 0 1 7 1 890
block7 400 1 7 50 17 1 1 0 1 1 1 559
block7 406 1 7 400 20 1 1 0 1 1 1 571
block7 405 7 7 400 9 1 1 0 1 7 1 615
block7 398 1 3 50 9 1 1 0 1 1 1 731
block7 402 1 9 50 27 1 1 0 1 1 1 1025
block7 414 1 9 50 13 1 1 0 1 1 1 1043
block7 417 7 7 400 25 1 1 0 1 7 1 441
block7 418 1 7 400 14 1 1 0 1 1 1 825
block7 412 1 7 50 13 1 1 0 1 1 1 581
block7 415 7 3 400 13 1 1 0 1 7 1 455
block7 409 7 3 50 27 1 1 0 1 7 1 413
block7 411 7 7 50 14 1 1 0 1 7 1 810
block7 420 1 9 400 8 1 1 0 1 1 1 496
block7 416 1 3 400 8 1 1 0 1 1 1 449
block7 413 7 9 50 14 1 1 0 1 7 1 998
block7 419 7 9 400 15 1 1 0 1 7 1 784
block7 410 1 3 50 20 1 1 0 1 1 1 422
block7 425 7 9 50 25 1 1 0 1 7 1 565
block7 424 1 7 50 25 1 1 0 1 1 1 577
block7 427 7 3 400 12 1 1 0 1 7 1 427
block7 430 1 7 400 12 1 1 0 1 1 1 627
block7 423 7 7 50 24 1 1 0 1 7 1 509
block7 432 1 9 400 20 1 1 0 1 1 1 434
block7 421 7 3 50 15 1 1 0 1 7 1 443
block7 428 1 3 400 27 1 1 0 1 1 1 384
block7 429 7 7 400 8 1 1 0 1 7 1 824
block7 431 7 9 400 13 1 1 0 1 7 1 1339
block7 422 1 3 50 11 1 1 0 1 1 1 414
block7 426 1 9 50 20 1 1 0 1 1 1 665
block8 442 1 7 400 15 1 1 0 1 1 1 888
block8 433 7 3 50 27 1 1 0 1 7 1 331
block8 440 1 3 400 17 1 1 0 1 1 1 326
block8 438 1 9 50 15 1 1 0 1 1 1 837
block8 444 1 9 400 24 1 1 0 1 1 1 964
block8 434 1 3 50 11 1 1 0 1 1 1 374
block8 435 7 7 50 15 1 1 0 1 7 1 427
block8 436 1 7 50 17 1 1 0 1 1 1 591
block8 441 7 7 400 14 1 1 0 1 7 1 381
block8 439 7 3 400 15 1 1 0 1 7 1 373
block8 443 7 9 400 13 1 1 0 1 7 1 1571
block8 437 7 9 50 14 1 1 0 1 7 1 1199
block8 446 1 3 50 17 1 1 0 1 1 1 382
block8 448 1 7 50 8 1 1 0 1 1 1 467
block8 455 7 9 400 14 1 1 0 1 7 1 1099
block8 453 7 7 400 14 1 1 0 1 7 1 480
block8 451 7 3 400 11 1 1 0 1 7 1 420
block8 449 7 9 50 25 1 1 0 1 7 1 871
block8 456 1 9 400 9 1 1 0 1 1 1 559
block8 454 1 7 400 17 1 1 0 1 1 1 585
block8 447 7 7 50 8 1 1 0 1 7 1 637
block8 450 1 9 50 25 1 1 0 1 1 1 733
block8 445 7 3 50 25 1 1 0 1 7 1 864
block8 452 1 3 400 15 1 1 0 1 1 1 427
block8 463 7 3 400 21 1 1 0 1 7 1 612
block8 465 7 7 400 17 1 1 0 1 7 1 457
block8 460 1 7 50 25 1 1 0 1 1 1 541
block8 458 1 3 50 9 1 1 0 1 1 1 598
block8 457 7 3 50 11 1 1 0 1 7 1 682
block8 467 7 9 400 15 1 1 0 1 7 1 1561
block8 468 1 9 400 25 1 1 0 1 1 1 431
block8 466 1 7 400 27 1 1 0 1 1 1 691
block8 462 1 9 50 17 1 1 0 1 1 1 530
block8 459 7 7 50 13 1 1 0 1 7 1 634
block8 464 1 3 400 21 1 1 0 1 1 1 440
block8 461 7 9 50 17 1 1 0 1 7 1 431
block8 473 7 9 50 21 1 1 0 1 7 1 1153
block8 475 7 3 400 9 1 1 0 1 7 1 427
block8 470 1 3 50 20 1 1 0 1 1 1 396
block8 480 1 9 400 20 1 1 0 1 1 1 535
block8 477 7 7 400 14 1 1 0 1 7 1 762
block8 474 1 9 50 12 1 1 0 1 1 1 534
block8 478 1 7 400 11 1 1 0 1 1 1 424
block8 469 7 3 50 14 1 1 0 1 7 1 470
block8 479 7 9 400 8 1 1 0 1 7 1 600
block8 476 1 3 400 9 1 1 0 1 1 1 566
block8 472 1 7 50 15 1 1 0 1 1 1 1279
block8 471 7 7 50 24 1 1 0 1 7 1 542
block8 487 7 3 400 13 1 1 0 1 7 1 853
block8 490 1 7 400 27 1 1 0 1 1 1 506
